filename,transcript
data/wav48/p253/p253_371.wav,'m still an amateur in that sense.
data/wav48/p253/p253_372.wav,he Cabinet is split over the issue.
data/wav48/p253/p253_373.wav,omething is wrong.
data/wav48/p253/p253_374.wav,"f course, we will need to strengthen the squad for Europe."
data/wav48/p253/p253_375.wav,"hat's the name of the game, though."
data/wav48/p253/p253_376.wav,"ince then, he has played no active part in the company."
data/wav48/p253/p253_377.wav,tar and producer were in agreement about their opinion of the director.
data/wav48/p253/p253_378.wav,oes that put pressure on us?
data/wav48/p253/p253_379.wav,t the last I found a bunker.
data/wav48/p253/p253_380.wav,et the data is compelling.
data/wav48/p253/p253_381.wav,t's a real problem.
data/wav48/p253/p253_382.wav,t's just outrageous.
data/wav48/p253/p253_383.wav,e also insisted that no concessions had been made to the French.
data/wav48/p253/p253_384.wav,he charity also has a project in Moscow in Russia.
data/wav48/p253/p253_385.wav,"ell, it did last time, he was reminded."
data/wav48/p253/p253_386.wav,he compromise is entirely on the arrival at that position.
data/wav48/p253/p253_387.wav,hey are good.
data/wav48/p253/p253_388.wav,'m glad I came.
data/wav48/p253/p253_390.wav,'ve had my time.
data/wav48/p253/p253_391.wav,t will take place in July.
data/wav48/p253/p253_392.wav,he jury is expected to return a verdict in the case today.
data/wav48/p253/p253_394.wav,"ut, in fact, the reverse is true."
data/wav48/p253/p253_397.wav,hat would be the point?
data/wav48/p253/p253_399.wav,t might be.
data/wav48/p253/p253_400.wav,he weekly average was three hours.
data/wav48/p253/p253_401.wav,elief was beyond belief.
data/wav48/p253/p253_402.wav,e got his degree.
data/wav48/p253/p253_403.wav,ent on sale.
data/wav48/p253/p253_404.wav,"rs Thatcher was in the right place, at the right time."
data/wav48/p253/p253_405.wav,ntil they came to do it.
data/wav48/p253/p253_407.wav,hat may be.
data/wav48/p253/p253_408.wav,t is legally binding.
data/wav48/p253/p253_409.wav,e went straight into the bedroom.
data/wav48/p253/p253_410.wav,s there any prospect of this happening?
data/wav48/p254/p254_001.wav,lease call Stella.  
data/wav48/p254/p254_002.wav,sk her to bring these things with her from the store.  
data/wav48/p254/p254_003.wav,"ix spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.  "
data/wav48/p254/p254_004.wav,e also need a small plastic snake and a big toy frog for the kids.  
data/wav48/p254/p254_005.wav,"he can scoop these things into three red bags, and we will go meet her Wednesday at the train station. "
data/wav48/p254/p254_006.wav,"hen the sunlight strikes raindrops in the air, they act as a prism and form a rainbow. "
data/wav48/p254/p254_007.wav,he rainbow is a division of white light into many beautiful colors. 
data/wav48/p254/p254_008.wav,"hese take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon. "
data/wav48/p254/p254_009.wav,"here is , according to legend, a boiling pot of gold at one end. "
data/wav48/p254/p254_010.wav,"eople look, but no one ever finds it. "
data/wav48/p254/p254_011.wav,"hen a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow. "
data/wav48/p254/p254_012.wav,hroughout the centuries people have explained the rainbow in various ways. 
data/wav48/p254/p254_013.wav,ome have accepted it as a miracle without physical explanation. 
data/wav48/p254/p254_014.wav,o the Hebrews it was a token that there would be no more universal floods. 
data/wav48/p254/p254_015.wav,he Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain. 
data/wav48/p254/p254_016.wav,he Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky. 
data/wav48/p254/p254_017.wav,thers have tried to explain the phenomenon physically. 
data/wav48/p254/p254_018.wav,ristotle thought that the rainbow was caused by reflection of the sun's rays by the rain. 
data/wav48/p254/p254_019.wav,"ince then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows. "
data/wav48/p254/p254_020.wav,any complicated ideas about the rainbow have been formed. 
data/wav48/p254/p254_021.wav,"he difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases. "
data/wav48/p254/p254_022.wav,he actual primary rainbow observed is said to be the effect of super-imposition of a number of bows. 
data/wav48/p254/p254_023.wav,"f the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow. "
data/wav48/p254/p254_024.wav,"his is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."
data/wav48/p254/p254_025.wav,ohnson was pretty low.
data/wav48/p254/p254_026.wav,ut it failed.
data/wav48/p254/p254_027.wav,hey may be wrong.
data/wav48/p254/p254_028.wav," am not interested in the money, it is the principle."
data/wav48/p254/p254_029.wav,hey should have a major rethink about the event for next year.
data/wav48/p254/p254_030.wav,he appeal tribunal will give its decision at a later date.
data/wav48/p254/p254_031.wav,uggestions of the action being a punishment were dismissed.
data/wav48/p254/p254_032.wav,"o if we can take anything from tonight, it will be fantastic."
data/wav48/p254/p254_033.wav,t's a matter of balance.
data/wav48/p254/p254_034.wav,e must provide a long-term solution to tackle this attitude.
data/wav48/p254/p254_035.wav,"hen, suddenly, they weren't."
data/wav48/p254/p254_037.wav,hey have now been banned from Celtic Park for life.
data/wav48/p254/p254_038.wav,"owever, they continued in their pursuit of victory."
data/wav48/p254/p254_039.wav,hey're just different.
data/wav48/p254/p254_040.wav,t was clear.
data/wav48/p254/p254_041.wav,t is not for any other purpose.
data/wav48/p254/p254_042.wav,he main concern is that it could interfere with air traffic.
data/wav48/p254/p254_043.wav, was scared.
data/wav48/p254/p254_044.wav,"owever, the decision has been welcomed by Scottish Enterprise officials."
data/wav48/p254/p254_045.wav,o meaningful response was issued.
data/wav48/p254/p254_046.wav,hat period was a struggle.
data/wav48/p254/p254_047.wav, am just going to go for it.
data/wav48/p254/p254_048.wav,ain Duncan Smith is a decent man.
data/wav48/p254/p254_049.wav,his represents a tough game for us.
data/wav48/p254/p254_050.wav,t's a crucial award.
data/wav48/p254/p254_051.wav,e're in the premier division and we intend to stay there.
data/wav48/p254/p254_052.wav,hat should do it.
data/wav48/p254/p254_053.wav,t's a blessing.
data/wav48/p254/p254_054.wav,s a drug dealer?
data/wav48/p254/p254_055.wav,ut it might have done.
data/wav48/p254/p254_056.wav,hat time has passed.
data/wav48/p254/p254_057.wav,he whole of southern Africa is in the grip of Aids.
data/wav48/p254/p254_058.wav,e is too weak to move.
data/wav48/p254/p254_059.wav,ife is good.
data/wav48/p254/p254_060.wav,t is the whole package.
data/wav48/p254/p254_061.wav,his is a club on the rise.
data/wav48/p254/p254_062.wav,e had no enemies.
data/wav48/p254/p254_063.wav,"or the meantime, though, the signs are good."
data/wav48/p254/p254_064.wav,e were surprised to see the photograph.
data/wav48/p254/p254_065.wav,hat's the day job.
data/wav48/p254/p254_066.wav,"n the current outbreak, the reverse is true."
data/wav48/p254/p254_067.wav,his obsession wasn't just contained within the world of the losers.
data/wav48/p254/p254_068.wav,t is not a process which can be completed overnight.
data/wav48/p254/p254_069.wav,y mother is a widow.
data/wav48/p254/p254_070.wav,he story was first reported in the Spectator magazine.
data/wav48/p254/p254_071.wav,obs could go.
data/wav48/p254/p254_072.wav,our other charges were dropped.
data/wav48/p254/p254_073.wav,hey're appalled by that.
data/wav48/p254/p254_074.wav,here was a battle there.
data/wav48/p254/p254_075.wav,t's good news and long overdue.
data/wav48/p254/p254_076.wav,nd if he hadn't become a musician?
data/wav48/p254/p254_077.wav,harles Kennedy had an effective outing.
data/wav48/p254/p254_078.wav,hey never gave up hope.
data/wav48/p254/p254_079.wav,t came as a surprise because my job is to go backwards.
data/wav48/p254/p254_080.wav,"ainful, but only because it's true."
data/wav48/p254/p254_081.wav,t's all I can do.
data/wav48/p254/p254_082.wav,he company yesterday refused to comment.
data/wav48/p254/p254_083.wav,oth sides have been hit by injury.
data/wav48/p254/p254_084.wav,he price cuts are really exciting.
data/wav48/p254/p254_085.wav,y office is bare.
data/wav48/p254/p254_086.wav,s there a new way forward?
data/wav48/p254/p254_087.wav,here was an e-mail.
data/wav48/p254/p254_088.wav,ven the one she loved.
data/wav48/p254/p254_090.wav,r Irvine said Mr Rafferty was now in good spirits.
data/wav48/p254/p254_091.wav,t may well have been.
data/wav48/p254/p254_092.wav,"owever, we will obviously keep the matter under review."
data/wav48/p254/p254_093.wav,e liked to give the impression of being a hard man.
data/wav48/p254/p254_094.wav,"ast week, he was taken into hospital."
data/wav48/p254/p254_095.wav,e seems to be pleased with the picture.
data/wav48/p254/p254_096.wav,ll options are open.
data/wav48/p254/p254_097.wav,ou will be.
data/wav48/p254/p254_098.wav,lobal Scotland will be held at the Glasgow Royal Concert Hall.
data/wav48/p254/p254_099.wav,nd rugby fans can help.
data/wav48/p254/p254_100.wav,ow the system is right behind us.
data/wav48/p254/p254_101.wav,"owever, it did not end that way."
data/wav48/p254/p254_102.wav,his reason is to do with the nature of the Scotland manager.
data/wav48/p254/p254_103.wav,he group is due to report by the end of the year.
data/wav48/p254/p254_104.wav, love the Dome.
data/wav48/p254/p254_105.wav,cotland will have strong defences as part of the United Kingdom.
data/wav48/p254/p254_106.wav,he selection process is still at a very early stage.
data/wav48/p254/p254_107.wav,"reviously, they were raised in the European Court of Human Rights."
data/wav48/p254/p254_108.wav,"owever, we have not come to any conclusions."
data/wav48/p254/p254_109.wav,ut it was a pleasure.
data/wav48/p254/p254_110.wav,e takes the job.
data/wav48/p254/p254_111.wav,t was an adventure.
data/wav48/p254/p254_112.wav,hat all hope is never lost.
data/wav48/p254/p254_113.wav,nd I thought - we have to do something with this.
data/wav48/p254/p254_114.wav,t was really enjoyable on Saturday.
data/wav48/p254/p254_115.wav,t is normal.
data/wav48/p254/p254_116.wav," was fighting for my life, I thought."
data/wav48/p254/p254_117.wav,e need to handle it.
data/wav48/p254/p254_118.wav,ony Blair's spokesman insisted the decision came from Dublin.
data/wav48/p254/p254_119.wav,t's a long process.
data/wav48/p254/p254_120.wav,hey were behind the wheel.
data/wav48/p254/p254_121.wav,he fire was above the hole.
data/wav48/p254/p254_122.wav,his is a scheme that has a lot of potential.
data/wav48/p254/p254_123.wav,e are determined to continue on this mission and we will prevail.
data/wav48/p254/p254_124.wav,r Chisholm said the move was made on the advice of consultants.
data/wav48/p254/p254_125.wav, could see his desire for the job in his eyes.
data/wav48/p254/p254_126.wav, joined a group.
data/wav48/p254/p254_127.wav,oes this mean.
data/wav48/p254/p254_128.wav,trathclyde Police are expected to make an announcement next month.
data/wav48/p254/p254_129.wav,t is a job creation scheme.
data/wav48/p254/p254_130.wav,t is still too early for any likely contenders to have emerged.
data/wav48/p254/p254_131.wav,'m so angry.
data/wav48/p254/p254_132.wav,hild abuse is a dreadful thing.
data/wav48/p254/p254_133.wav,t's the traumatic event in the childhood of the nation.
data/wav48/p254/p254_134.wav,hey keep the atmosphere in mind.
data/wav48/p254/p254_135.wav,t's terrible that he has died the same way.
data/wav48/p254/p254_136.wav,he whole thing of doing the movie was a risk.
data/wav48/p254/p254_137.wav,t plans to return to this field.
data/wav48/p254/p254_138.wav,esterday Mr Hague dismissed the poll.
data/wav48/p254/p254_139.wav,veryone is in favour of the need for welfare reform in general.
data/wav48/p254/p254_140.wav,obody will know the feeling of the branches until October.
data/wav48/p254/p254_141.wav,r Hall is believed to have a broken leg.
data/wav48/p254/p254_143.wav, was the last man to touch the ball.
data/wav48/p254/p254_144.wav,hree penalties were given.
data/wav48/p254/p254_145.wav,e will continue to talk to find a solution for Scottish football.
data/wav48/p254/p254_146.wav,e is severe.
data/wav48/p254/p254_147.wav,t is difficult for Ali.
data/wav48/p254/p254_148.wav,here is a lack of chemistry.
